city,timestamp,temperature,season
London,2016-02-16,7.066235900078594,winter
London,2016-02-17,7.092436859925673,winter
London,2016-02-18,8.866345735200824,winter
London,2016-02-19,3.6145247138433554,winter
London,2016-02-20,0.6871209906526482,winter
London,2016-02-21,3.3047671814103543,winter
London,2016-02-22,-0.6240923598260606,winter
London,2016-02-23,7.6447647624106985,winter
London,2016-02-24,17.585600615343402,winter
London,2016-02-25,3.2658164731696986,winter
London,2016-02-26,2.632047794731944,winter
London,2016-02-27,1.6557491052158206,winter
London,2016-02-28,7.171563299155771,winter
London,2016-02-29,3.1293193837242756,winter
London,2016-03-01,4.460679219127111,spring
London,2016-03-02,17.076094243022897,spring
London,2016-03-03,13.108469542390708,spring
London,2016-03-04,6.88027424468669,spring
London,2016-03-05,15.90553344632152,spring
London,2016-03-06,0.6110792103327336,spring
London,2016-03-07,11.472832271437893,spring
London,2016-03-08,13.78039387438869,spring
London,2016-03-09,11.48582976386995,spring
London,2016-03-10,8.121552827253883,spring
London,2016-03-11,15.93934795087247,spring
London,2016-03-12,11.329365763082528,spring
London,2016-03-13,14.122201535948722,spring
London,2016-03-14,13.218168597597424,spring
London,2016-03-15,15.731259703371968,spring
London,2016-03-16,10.651646407746128,spring
London,2016-03-17,10.655233657660405,spring
London,2016-03-18,9.224810122762388,spring
London,2016-03-19,9.649660306489654,spring
London,2016-03-20,12.45722864172967,spring
London,2016-03-21,16.247883081455573,spring
London,2016-03-22,11.548661061545502,spring
London,2016-03-23,15.17485870390019,spring
London,2016-03-24,15.346052642601947,spring
London,2016-03-25,15.290091918591628,spring
London,2016-03-26,10.820456848848934,spring
London,2016-03-27,10.756452892400986,spring
London,2016-03-28,4.585972320420403,spring
London,2016-03-29,7.60407181226021,spring
London,2016-03-30,0.1465580140026237,spring
London,2016-03-31,10.348207271080923,spring
London,2016-04-01,14.331650563381041,spring
London,2016-04-02,9.385898262950677,spring
London,2016-04-03,16.58795303193696,spring
London,2016-04-04,10.834448373055526,spring
London,2016-04-05,10.048579957485794,spring
London,2016-04-06,22.246457576815327,spring
London,2016-04-07,17.009303765749255,spring
London,2016-04-08,12.375668974108056,spring
London,2016-04-09,13.674424195141713,spring
London,2016-04-10,11.56770944907721,spring
London,2016-04-11,14.56356574093192,spring
London,2016-04-12,1.9388192193731981,spring
London,2016-04-13,13.534418047318464,spring
London,2016-04-14,-2.6002271333679547,spring
London,2016-04-15,6.456755945688007,spring
London,2016-04-16,5.744001650642286,spring
London,2016-04-17,15.970013679960879,spring
London,2016-04-18,-1.698962433205181,spring
London,2016-04-19,2.0992854016803797,spring
London,2016-04-20,3.398630941986574,spring
London,2016-04-21,9.872978512988029,spring
London,2016-04-22,12.379750665918408,spring
London,2016-04-23,17.44829245758253,spring
London,2016-04-24,6.3797964778648915,spring
London,2016-04-25,9.000475675653869,spring
London,2016-04-26,5.0678071387606485,spring
London,2016-04-27,6.935567545471157,spring
London,2016-04-28,3.2672226317522393,spring
London,2016-04-29,10.681342650760687,spring
London,2016-04-30,11.648660128500385,spring
London,2016-05-01,11.117218002916456,spring
London,2016-05-02,17.094455835492514,spring
London,2016-05-03,4.991261678717497,spring
London,2016-05-04,15.841276900896606,spring
London,2016-05-05,13.838017674849167,spring
London,2016-05-06,10.600583368215139,spring
London,2016-05-07,10.006717413061539,spring
London,2016-05-08,19.45771259032776,spring
London,2016-05-09,8.633509155806289,spring
London,2016-05-10,17.4341510525394,spring
London,2016-05-11,7.281368905741745,spring
London,2016-05-12,5.4589371994468046,spring
London,2016-05-13,9.305705640259946,spring
London,2016-05-14,10.60696687038366,spring
London,2016-05-15,5.871821913380634,spring
London,2016-05-16,12.452391398399314,spring
London,2016-05-17,17.251967174272753,spring
London,2016-05-18,15.610728153424455,spring
London,2016-05-19,13.187979804657438,spring
London,2016-05-20,9.595999574034913,spring
London,2016-05-21,9.547837280677198,spring
London,2016-05-22,0.11455961713898644,spring
London,2016-05-23,9.997300926628517,spring
London,2016-05-24,10.998051488257978,spring
London,2016-05-25,11.372904248825176,spring
London,2016-05-26,12.343021306321798,spring
London,2016-05-27,4.633945324626566,spring
London,2016-05-28,16.378484688079734,spring
London,2016-05-29,8.254454886650196,spring
London,2016-05-30,14.61307338892089,spring
London,2016-05-31,4.322874791576634,spring
London,2016-06-01,16.68452100757837,summer
London,2016-06-02,26.54883336123682,summer
London,2016-06-03,21.197125159746506,summer
London,2016-06-04,21.025263329950864,summer
London,2016-06-05,15.91003060928477,summer
London,2016-06-06,20.41507032470001,summer
London,2016-06-07,11.019954401176376,summer
London,2016-06-08,19.2719553267158,summer
London,2016-06-09,25.73696299271609,summer
London,2016-06-10,15.554927612304056,summer
London,2016-06-11,16.81427035308276,summer
London,2016-06-12,11.318455545354341,summer
London,2016-06-13,20.10801489059738,summer
London,2016-06-14,14.867140808262835,summer
London,2016-06-15,12.144850733239085,summer
London,2016-06-16,18.493711366454228,summer
London,2016-06-17,33.48104845098439,summer
London,2016-06-18,21.99537467475612,summer
London,2016-06-19,15.186108022429393,summer
London,2016-06-20,20.289722997098277,summer
London,2016-06-21,14.771428130252335,summer
London,2016-06-22,11.074229659224871,summer
London,2016-06-23,18.347632909919707,summer
London,2016-06-24,18.31296996578571,summer
London,2016-06-25,23.31860870308621,summer
London,2016-06-26,9.701923897786191,summer
London,2016-06-27,17.673280906958123,summer
London,2016-06-28,20.51491633769538,summer
London,2016-06-29,18.234323462520408,summer
London,2016-06-30,23.88001627540621,summer
London,2016-07-01,14.801528116705471,summer
London,2016-07-02,28.028246038135,summer
London,2016-07-03,21.82779394152918,summer
London,2016-07-04,17.644109063412706,summer
London,2016-07-05,16.39286057974279,summer
London,2016-07-06,19.6738341609026,summer
London,2016-07-07,18.306457006286102,summer
London,2016-07-08,16.719783366024263,summer
London,2016-07-09,11.293640784570036,summer
London,2016-07-10,24.954889797100318,summer
London,2016-07-11,26.589466008451858,summer
London,2016-07-12,18.31407663699197,summer
London,2016-07-13,13.100145636086976,summer
London,2016-07-14,14.38754789332675,summer
London,2016-07-15,24.28400200005234,summer
London,2016-07-16,23.9877596005651,summer
London,2016-07-17,9.668012930643112,summer
London,2016-07-18,11.581380544117987,summer
London,2016-07-19,23.717853509620856,summer
London,2016-07-20,7.428861943716102,summer
London,2016-07-21,16.722019700800324,summer
London,2016-07-22,18.026963881612133,summer
London,2016-07-23,11.781065694054721,summer
London,2016-07-24,16.41287584584898,summer
London,2016-07-25,21.078835898888833,summer
London,2016-07-26,17.16461628763239,summer
London,2016-07-27,17.14679860086919,summer
London,2016-07-28,15.953224715599129,summer
London,2016-07-29,14.254360850008402,summer
London,2016-07-30,20.156240931947377,summer
London,2016-07-31,17.12332288258128,summer
London,2016-08-01,19.931360520117614,summer
London,2016-08-02,15.426532717804188,summer
London,2016-08-03,19.403096466168687,summer
London,2016-08-04,15.68948586482503,summer
London,2016-08-05,16.780411210047617,summer
London,2016-08-06,20.53295609062327,summer
London,2016-08-07,14.972468488817421,summer
London,2016-08-08,26.259608934233842,summer
London,2016-08-09,28.498077139782136,summer
London,2016-08-10,18.021548989067284,summer
London,2016-08-11,19.204110593113814,summer
London,2016-08-12,20.008526363728954,summer
London,2016-08-13,14.55226271204929,summer
London,2016-08-14,27.34949346610356,summer
London,2016-08-15,9.437698767884513,summer
London,2016-08-16,15.310311515845564,summer
London,2016-08-17,14.209953183996422,summer
London,2016-08-18,15.537910230734667,summer
London,2016-08-19,13.662724714491553,summer
London,2016-08-20,19.038124465332196,summer
London,2016-08-21,29.160334076064686,summer
London,2016-08-22,26.831817639252655,summer
London,2016-08-23,16.422626480546644,summer
London,2016-08-24,18.758313257313684,summer
London,2016-08-25,14.2349341216362,summer
London,2016-08-26,12.981592258791407,summer
London,2016-08-27,20.234191918888474,summer
London,2016-08-28,23.55247455387299,summer
London,2016-08-29,16.517173075238343,summer
London,2016-08-30,17.9638651605274,summer
London,2016-08-31,13.788939154184371,summer
London,2016-09-01,9.618387415612624,autumn
London,2016-09-02,5.357930700170115,autumn
London,2016-09-03,16.138776968812746,autumn
London,2016-09-04,14.279462081082805,autumn
London,2016-09-05,13.36505689452296,autumn
London,2016-09-06,-0.4012509085966105,autumn
London,2016-09-07,10.2296153228617,autumn
London,2016-09-08,17.493474763345752,autumn
London,2016-09-09,4.966277191860049,autumn
London,2016-09-10,10.759359729038595,autumn
London,2016-09-11,12.036769660121562,autumn
London,2016-09-12,18.347612804302358,autumn
London,2016-09-13,17.224009560730586,autumn
London,2016-09-14,17.92043826127092,autumn
London,2016-09-15,7.266050351373266,autumn
London,2016-09-16,13.608211589313896,autumn
London,2016-09-17,12.437332795163064,autumn
London,2016-09-18,11.313978780341671,autumn
London,2016-09-19,12.37887420957701,autumn
London,2016-09-20,10.05438225079622,autumn
London,2016-09-21,10.559090126381921,autumn
London,2016-09-22,7.8360229481815304,autumn
London,2016-09-23,9.449160118374717,autumn
London,2016-09-24,20.997986944559866,autumn
London,2016-09-25,13.80482370880235,autumn
London,2016-09-26,10.300106392213637,autumn
London,2016-09-27,6.363470149770219,autumn
London,2016-09-28,3.4597861974545423,autumn
London,2016-09-29,9.291885237449394,autumn
London,2016-09-30,14.673875638886331,autumn
London,2016-10-01,11.628548395128593,autumn
London,2016-10-02,10.781405280508807,autumn
London,2016-10-03,11.366061501546538,autumn
London,2016-10-04,13.024302219247001,autumn
London,2016-10-05,23.853453932590796,autumn
London,2016-10-06,10.214958080945282,autumn
London,2016-10-07,11.919237231250323,autumn
London,2016-10-08,9.05833840379163,autumn
London,2016-10-09,20.651119652643736,autumn
London,2016-10-10,13.233299493679958,autumn
London,2016-10-11,4.386654057689446,autumn
London,2016-10-12,10.601556667793849,autumn
London,2016-10-13,4.2921700427528835,autumn
London,2016-10-14,-2.428960010870442,autumn
London,2016-10-15,12.619167087054466,autumn
London,2016-10-16,17.32146128974748,autumn
London,2016-10-17,10.477326136815627,autumn
London,2016-10-18,23.165994462648467,autumn
London,2016-10-19,8.246082659392005,autumn
London,2016-10-20,15.138369079760386,autumn
London,2016-10-21,7.720250412737452,autumn
London,2016-10-22,20.563491387161115,autumn
London,2016-10-23,9.78982075682876,autumn
London,2016-10-24,11.422247625518624,autumn
London,2016-10-25,15.923930492111346,autumn
London,2016-10-26,14.920297956622445,autumn
London,2016-10-27,11.67832042436555,autumn
London,2016-10-28,8.510376115092493,autumn
London,2016-10-29,8.758731635075216,autumn
London,2016-10-30,8.448272216041026,autumn
London,2016-10-31,5.112932874159073,autumn
London,2016-11-01,5.408813035358208,autumn
London,2016-11-02,8.930480743405422,autumn
London,2016-11-03,16.098754078499958,autumn
London,2016-11-04,13.921830192460943,autumn
London,2016-11-05,11.259974430237104,autumn
London,2016-11-06,8.953015116785673,autumn
London,2016-11-07,10.851616113279926,autumn
London,2016-11-08,16.92049968785766,autumn
London,2016-11-09,10.819184630376459,autumn
London,2016-11-10,-1.1888604115623176,autumn
London,2016-11-11,11.652830614016013,autumn
London,2016-11-12,10.161688013451045,autumn
London,2016-11-13,10.498102690642364,autumn
London,2016-11-14,14.679689730862131,autumn
London,2016-11-15,15.804876429235465,autumn
London,2016-11-16,14.893468287547565,autumn
London,2016-11-17,14.46781615194097,autumn
London,2016-11-18,10.61239849917963,autumn
London,2016-11-19,18.659955737556736,autumn
London,2016-11-20,8.916855466307451,autumn
London,2016-11-21,11.142068941272939,autumn
London,2016-11-22,21.436884674477273,autumn
London,2016-11-23,9.734946421908731,autumn
London,2016-11-24,9.288817974416,autumn
London,2016-11-25,20.214571491502433,autumn
London,2016-11-26,17.33016982323587,autumn
London,2016-11-27,9.1425862727388,autumn
London,2016-11-28,7.43510148393297,autumn
London,2016-11-29,16.452147851931286,autumn
London,2016-11-30,17.443187192695987,autumn
London,2016-12-01,2.3632292112368933,winter
London,2016-12-02,5.584914028118422,winter
London,2016-12-03,3.053424268580848,winter
London,2016-12-04,1.477741044869284,winter
London,2016-12-05,-0.7555432071439427,winter
London,2016-12-06,4.063932619386206,winter
London,2016-12-07,1.2378436049906882,winter
London,2016-12-08,6.499532589223687,winter
London,2016-12-09,-3.5317125853938647,winter
London,2016-12-10,5.441210187208596,winter
London,2016-12-11,-5.803928379746361,winter
London,2016-12-12,5.655990351651403,winter
London,2016-12-13,7.457480335400929,winter
London,2016-12-14,7.823115019834043,winter
London,2016-12-15,2.6310402590127473,winter
London,2016-12-16,6.494808227527814,winter
London,2016-12-17,11.169163721657362,winter
London,2016-12-18,-6.6630308562599065,winter
London,2016-12-19,7.565103266537287,winter
London,2016-12-20,6.6885535854636045,winter
London,2016-12-21,-0.03238676847488242,winter
London,2016-12-22,5.315639076168161,winter
London,2016-12-23,3.614686201831563,winter
London,2016-12-24,4.788946651980891,winter
London,2016-12-25,5.2199573143478295,winter
London,2016-12-26,7.054331077283036,winter
London,2016-12-27,1.3083286246333758,winter
London,2016-12-28,6.894871848499008,winter
London,2016-12-29,7.384339952776587,winter
London,2016-12-30,-2.679356172628784,winter
London,2016-12-31,5.880119391155927,winter
London,2017-01-01,11.680090772288006,winter
London,2017-01-02,1.0669881238064216,winter
London,2017-01-03,2.699801278280309,winter
London,2017-01-04,2.0268201819985183,winter
London,2017-01-05,7.347565385336018,winter
London,2017-01-06,1.784420817003483,winter
London,2017-01-07,4.64246277002492,winter
London,2017-01-08,-3.3623012023592693,winter
London,2017-01-09,2.0809163244054707,winter
London,2017-01-10,-5.878399563278183,winter
London,2017-01-11,11.242740403061063,winter
London,2017-01-12,-2.2785077603041346,winter
London,2017-01-13,5.948879032828616,winter
London,2017-01-14,7.118855540985914,winter
London,2017-01-15,9.73518898809392,winter
London,2017-01-16,9.996211525088594,winter
London,2017-01-17,7.264046225323152,winter
London,2017-01-18,4.667376661599396,winter
London,2017-01-19,2.633157864441312,winter
London,2017-01-20,2.394973685652148,winter
London,2017-01-21,3.54229633747375,winter
London,2017-01-22,5.151054778939719,winter
London,2017-01-23,-1.115358169679035,winter
London,2017-01-24,2.9837784798337603,winter
London,2017-01-25,4.834269937441007,winter
London,2017-01-26,2.4781050617273435,winter
London,2017-01-27,1.9267739567729114,winter
London,2017-01-28,5.574570905259455,winter
London,2017-01-29,5.30254564073874,winter
London,2017-01-30,7.268729068085288,winter
London,2017-01-31,-5.8891895232234726,winter
London,2017-02-01,-0.626563555372226,winter
London,2017-02-02,4.963079913546104,winter
London,2017-02-03,-2.2811457389222367,winter
London,2017-02-04,5.334315647679429,winter
London,2017-02-05,14.100091269577588,winter
London,2017-02-06,4.624069481437533,winter
London,2017-02-07,10.203224891308873,winter
London,2017-02-08,0.7613380739042569,winter
London,2017-02-09,6.122872030560294,winter
London,2017-02-10,-2.056565275535136,winter
London,2017-02-11,-0.9282145098718375,winter
London,2017-02-12,2.688214289288826,winter
London,2017-02-13,2.717828649464094,winter
London,2017-02-14,-1.9225380988555252,winter
London,2017-02-15,1.8691959668140816,winter
London,2017-02-16,1.8849100882933245,winter
London,2017-02-17,12.83730301819189,winter
London,2017-02-18,5.233520307544396,winter
London,2017-02-19,5.473193727357595,winter
London,2017-02-20,-4.081696626337614,winter
London,2017-02-21,12.043482808760707,winter
London,2017-02-22,7.528397968201597,winter
London,2017-02-23,14.532377854394516,winter
London,2017-02-24,-3.6598561585310305,winter
London,2017-02-25,7.742884596139166,winter
London,2017-02-26,6.307993497739403,winter
London,2017-02-27,-1.0704387809828442,winter
London,2017-02-28,5.328682791761883,winter
London,2017-03-01,7.209813023809586,spring
London,2017-03-02,16.567146229100143,spring
London,2017-03-03,7.323521095133572,spring
London,2017-03-04,6.528603224049014,spring
London,2017-03-05,6.608741852158982,spring
London,2017-03-06,9.97337908574844,spring
London,2017-03-07,9.380500322246968,spring
London,2017-03-08,10.708287317813744,spring
London,2017-03-09,11.239007308142428,spring
London,2017-03-10,7.020664534059141,spring
London,2017-03-11,13.566968824058792,spring
London,2017-03-12,8.812550668118938,spring
London,2017-03-13,1.1716070404512549,spring
London,2017-03-14,18.99544265890239,spring
London,2017-03-15,15.243673601262856,spring
London,2017-03-16,10.278102231510008,spring
London,2017-03-17,10.183610510825403,spring
London,2017-03-18,10.602731802937699,spring
London,2017-03-19,15.662402936619289,spring
London,2017-03-20,8.71465035270535,spring
London,2017-03-21,7.122725452672541,spring
London,2017-03-22,11.806231971475006,spring
London,2017-03-23,0.045888084408937324,spring
London,2017-03-24,6.563401645554588,spring
London,2017-03-25,11.080734632150579,spring
London,2017-03-26,13.251567701502927,spring
London,2017-03-27,19.665670224118852,spring
London,2017-03-28,4.693110829975867,spring
London,2017-03-29,7.2974046725237285,spring
London,2017-03-30,15.378676434987488,spring
London,2017-03-31,6.932195120078807,spring
London,2017-04-01,5.222892732408213,spring
London,2017-04-02,13.474994427453055,spring
London,2017-04-03,11.138250356753629,spring
London,2017-04-04,16.308889909342426,spring
London,2017-04-05,7.926291218405686,spring
London,2017-04-06,3.8208320736258963,spring
London,2017-04-07,6.064113879459243,spring
London,2017-04-08,18.803382815050774,spring
London,2017-04-09,11.58099567213194,spring
London,2017-04-10,12.311517162708189,spring
London,2017-04-11,21.942882905147627,spring
London,2017-04-12,18.67983303805137,spring
London,2017-04-13,9.059957325983607,spring
London,2017-04-14,14.221200620120277,spring
London,2017-04-15,13.995293699047288,spring
London,2017-04-16,5.7277278831280976,spring
London,2017-04-17,17.279902489758665,spring
London,2017-04-18,17.31055641808142,spring
London,2017-04-19,11.119318812362538,spring
London,2017-04-20,8.190180017186584,spring
London,2017-04-21,11.377909549541496,spring
London,2017-04-22,15.32056565465423,spring
London,2017-04-23,3.7005667801108157,spring
London,2017-04-24,11.589333973728326,spring
London,2017-04-25,11.781571693392273,spring
London,2017-04-26,16.79227624933973,spring
London,2017-04-27,12.718169122644996,spring
London,2017-04-28,11.709839579068175,spring
London,2017-04-29,7.799233218822597,spring
London,2017-04-30,11.096449087298426,spring
London,2017-05-01,11.519589247674888,spring
London,2017-05-02,18.31202836007419,spring
London,2017-05-03,14.583784927756561,spring
London,2017-05-04,-5.245371113903193,spring
London,2017-05-05,2.3332850059060366,spring
London,2017-05-06,9.767348134907168,spring
London,2017-05-07,12.04398294561797,spring
London,2017-05-08,9.900016592400323,spring
London,2017-05-09,12.43485624078091,spring
London,2017-05-10,7.713360012060539,spring
London,2017-05-11,3.4379331893631075,spring
London,2017-05-12,11.179563581971074,spring
London,2017-05-13,15.107214676707942,spring
London,2017-05-14,14.386155498766378,spring
London,2017-05-15,12.007407255108207,spring
London,2017-05-16,6.091872771021815,spring
London,2017-05-17,12.12196862658526,spring
London,2017-05-18,14.14211797064228,spring
London,2017-05-19,11.978255654895461,spring
London,2017-05-20,11.787124640232912,spring
London,2017-05-21,7.5806039471011575,spring
London,2017-05-22,7.2223084881364805,spring
London,2017-05-23,9.78557802259622,spring
London,2017-05-24,5.344607410982287,spring
London,2017-05-25,13.566006495801336,spring
London,2017-05-26,15.056496291643146,spring
London,2017-05-27,1.584734012855761,spring
London,2017-05-28,14.684735418447472,spring
London,2017-05-29,7.872828516531737,spring
London,2017-05-30,16.76890055410471,spring
London,2017-05-31,11.811614576436522,spring
London,2017-06-01,13.093688633161616,summer
London,2017-06-02,17.01494478023792,summer
London,2017-06-03,10.003091591192549,summer
London,2017-06-04,18.58098986088373,summer
London,2017-06-05,20.38265664297789,summer
London,2017-06-06,19.110418572692772,summer
London,2017-06-07,17.94838666811267,summer
London,2017-06-08,13.895662807926064,summer
London,2017-06-09,24.812260623418123,summer
London,2017-06-10,23.620432780603352,summer
London,2017-06-11,22.022487993419748,summer
London,2017-06-12,18.731423563901817,summer
London,2017-06-13,17.180022441734895,summer
London,2017-06-14,13.27403474807374,summer
London,2017-06-15,17.20603142862503,summer
London,2017-06-16,20.514323680556334,summer
London,2017-06-17,9.137733177940877,summer
London,2017-06-18,13.068557678668334,summer
London,2017-06-19,11.849186041660634,summer
London,2017-06-20,13.235719180447918,summer
London,2017-06-21,20.206617776876886,summer
London,2017-06-22,12.091221939676485,summer
London,2017-06-23,22.35149738893892,summer
London,2017-06-24,26.347566343013522,summer
London,2017-06-25,15.537828346203325,summer
London,2017-06-26,20.45826346868039,summer
London,2017-06-27,19.256958572541674,summer
London,2017-06-28,15.431939650462153,summer
London,2017-06-29,12.893528139521827,summer
London,2017-06-30,10.151378062116018,summer
London,2017-07-01,23.40348491054063,summer
London,2017-07-02,17.823320056274895,summer
London,2017-07-03,30.39919683324399,summer
London,2017-07-04,17.680512495676336,summer
London,2017-07-05,14.768547272397845,summer
London,2017-07-06,19.842888650821266,summer
London,2017-07-07,18.257110565526936,summer
London,2017-07-08,13.472987829837637,summer
London,2017-07-09,16.696828362672925,summer
London,2017-07-10,14.870418805605782,summer
London,2017-07-11,11.642937809925243,summer
London,2017-07-12,18.670113025709526,summer
London,2017-07-13,22.33791287193526,summer
London,2017-07-14,18.81834913624396,summer
London,2017-07-15,11.921989973845967,summer
London,2017-07-16,18.771814202587713,summer
London,2017-07-17,16.489212048572075,summer
London,2017-07-18,25.10838574378321,summer
London,2017-07-19,21.063839826068758,summer
London,2017-07-20,9.927863488558142,summer
London,2017-07-21,20.159778226124534,summer
London,2017-07-22,21.040080799484944,summer
London,2017-07-23,15.969539708614064,summer
London,2017-07-24,16.689074221290593,summer
London,2017-07-25,21.441439099526054,summer
London,2017-07-26,16.42209705013192,summer
London,2017-07-27,12.492307283172575,summer
London,2017-07-28,22.896747846754526,summer
London,2017-07-29,15.597724711118822,summer
London,2017-07-30,17.911516805361014,summer
London,2017-07-31,22.582035079049827,summer
London,2017-08-01,18.46240592556307,summer
London,2017-08-02,20.6436228527992,summer
London,2017-08-03,16.04114423636225,summer
London,2017-08-04,18.360942758592724,summer
London,2017-08-05,30.188469194856413,summer
London,2017-08-06,19.080938031767193,summer
London,2017-08-07,18.499114219778857,summer
London,2017-08-08,17.754848895257602,summer
London,2017-08-09,15.039602807343147,summer
London,2017-08-10,12.307901065095404,summer
London,2017-08-11,14.51541678553046,summer
London,2017-08-12,24.337434313234073,summer
London,2017-08-13,13.70847087633774,summer
London,2017-08-14,11.978858695631565,summer
London,2017-08-15,24.049210005833828,summer
London,2017-08-16,19.772483653046272,summer
London,2017-08-17,20.707263351180956,summer
London,2017-08-18,13.310297648451556,summer
London,2017-08-19,33.78373094244349,summer
London,2017-08-20,5.6039520778981196,summer
London,2017-08-21,19.181525687534332,summer
London,2017-08-22,10.502409590975981,summer
London,2017-08-23,19.08978604676519,summer
London,2017-08-24,19.864768913608216,summer
London,2017-08-25,15.984760321377903,summer
London,2017-08-26,11.923716496172116,summer
London,2017-08-27,21.966831230766857,summer
London,2017-08-28,13.293732617141767,summer
London,2017-08-29,18.498986628289707,summer
London,2017-08-30,28.319708056086174,summer
London,2017-08-31,17.348323174721674,summer
London,2017-09-01,19.333055071391907,autumn
London,2017-09-02,10.948441774110751,autumn
London,2017-09-03,16.94177029119869,autumn
London,2017-09-04,8.926374731456344,autumn
London,2017-09-05,9.712612370537876,autumn
London,2017-09-06,12.064218406925216,autumn
London,2017-09-07,9.888615518459316,autumn
London,2017-09-08,11.87367816847726,autumn
London,2017-09-09,9.911904059535836,autumn
London,2017-09-10,3.711614443526811,autumn
London,2017-09-11,16.27761563665614,autumn
London,2017-09-12,14.073679535128528,autumn
London,2017-09-13,15.333474511940928,autumn
London,2017-09-14,15.06007475783652,autumn
London,2017-09-15,7.115678825529604,autumn
London,2017-09-16,5.304237867444558,autumn
London,2017-09-17,12.80784601974203,autumn
London,2017-09-18,7.013717145012496,autumn
London,2017-09-19,3.945991541890227,autumn
London,2017-09-20,7.981460819746905,autumn
London,2017-09-21,21.712765507603528,autumn
London,2017-09-22,16.420956345091888,autumn
London,2017-09-23,11.570162014530972,autumn
London,2017-09-24,15.494597698923569,autumn
London,2017-09-25,12.014771281273363,autumn
London,2017-09-26,10.913150894324582,autumn
London,2017-09-27,15.750371109192253,autumn
London,2017-09-28,4.716839630484848,autumn
London,2017-09-29,9.779424102753667,autumn
London,2017-09-30,10.898705916821175,autumn
London,2017-10-01,13.867645324310804,autumn
London,2017-10-02,11.401042894577298,autumn
London,2017-10-03,8.466845001060467,autumn
London,2017-10-04,6.54312302222402,autumn
London,2017-10-05,6.467623644680627,autumn
London,2017-10-06,13.988227911585607,autumn
London,2017-10-07,17.948280575076687,autumn
London,2017-10-08,15.475085080358893,autumn
London,2017-10-09,9.020694627488217,autumn
London,2017-10-10,8.51751644536166,autumn
London,2017-10-11,13.813024420764764,autumn
London,2017-10-12,13.717251994438625,autumn
London,2017-10-13,11.396342788460684,autumn
London,2017-10-14,16.16695456570757,autumn
London,2017-10-15,7.848937748389526,autumn
London,2017-10-16,7.059464406256632,autumn
London,2017-10-17,11.484995212716004,autumn
London,2017-10-18,4.998685173913984,autumn
London,2017-10-19,11.536474716937525,autumn
London,2017-10-20,17.80454226966022,autumn
London,2017-10-21,4.496101967508139,autumn
London,2017-10-22,13.537313136870486,autumn
London,2017-10-23,-0.5998973134928649,autumn
London,2017-10-24,7.227201166360961,autumn
London,2017-10-25,20.171226076726118,autumn
London,2017-10-26,19.559159376326086,autumn
London,2017-10-27,11.645336210856728,autumn
London,2017-10-28,3.855434932675799,autumn
London,2017-10-29,16.59570108783249,autumn
London,2017-10-30,11.278700191964138,autumn
London,2017-10-31,10.90115372229424,autumn
London,2017-11-01,21.793323685643674,autumn
London,2017-11-02,5.379512046180552,autumn
London,2017-11-03,15.061878350800015,autumn
London,2017-11-04,8.343016874880398,autumn
London,2017-11-05,11.787294544300586,autumn
London,2017-11-06,9.059614437674693,autumn
London,2017-11-07,15.997183103810084,autumn
London,2017-11-08,11.894204561880477,autumn
London,2017-11-09,11.610570351193799,autumn
London,2017-11-10,14.589122285748527,autumn
London,2017-11-11,19.327369818059942,autumn
London,2017-11-12,9.730750037182858,autumn
London,2017-11-13,12.007337425968018,autumn
London,2017-11-14,17.33253837026873,autumn
London,2017-11-15,19.66754390074073,autumn
London,2017-11-16,10.854949298195384,autumn
London,2017-11-17,12.654984635558701,autumn
London,2017-11-18,9.909106600167792,autumn
London,2017-11-19,11.175874148899029,autumn
London,2017-11-20,15.40559656071367,autumn
London,2017-11-21,11.512447380950492,autumn
London,2017-11-22,7.6466956307101155,autumn
London,2017-11-23,5.056665719493267,autumn
London,2017-11-24,14.17682931000079,autumn
London,2017-11-25,16.17847568434773,autumn
London,2017-11-26,12.131322807021704,autumn
London,2017-11-27,10.333345570545626,autumn
London,2017-11-28,21.0673115455495,autumn
London,2017-11-29,8.023777020650098,autumn
London,2017-11-30,8.752046977709513,autumn
London,2017-12-01,-3.5334024374393413,winter
London,2017-12-02,3.8820622119907915,winter
London,2017-12-03,3.4336547518194074,winter
London,2017-12-04,-7.7243550361768865,winter
London,2017-12-05,6.022555277789179,winter
London,2017-12-06,6.383959443578112,winter
London,2017-12-07,7.4736083713116646,winter
London,2017-12-08,15.429706220094344,winter
London,2017-12-09,5.962605726524206,winter
London,2017-12-10,0.8186740188711117,winter
London,2017-12-11,4.097278782248818,winter
London,2017-12-12,7.007978012858471,winter
London,2017-12-13,0.010745920348127491,winter
London,2017-12-14,-6.956779450682882,winter
London,2017-12-15,6.365065222588307,winter
London,2017-12-16,0.7681058456279671,winter
London,2017-12-17,5.533490207747487,winter
London,2017-12-18,3.4670703737754165,winter
London,2017-12-19,-4.0892647163420595,winter
London,2017-12-20,10.358624638470765,winter
London,2017-12-21,-0.51204580024651,winter
London,2017-12-22,-3.4493169804154054,winter
London,2017-12-23,8.324960570977295,winter
London,2017-12-24,1.9877886413172479,winter
London,2017-12-25,1.9967041668831687,winter
London,2017-12-26,2.4888918993631544,winter
London,2017-12-27,0.9292422425814656,winter
London,2017-12-28,0.17955684206069134,winter
London,2017-12-29,2.753350815103807,winter
London,2017-12-30,-1.4488079686637545,winter
